0.0,3,,0.0,1
0.41457593,2,,0.012278588,2
0.82915187,1,,0.024557175,1
1.2437278,7,,0.036835764,3
1.6583037,11,,0.04911435,2
2.0728798,18,,0.061392937,5
2.4874556,35,,0.07367153,9
2.9020314,24,,0.085950114,22
3.3166075,48,,0.0982287,19
3.7311835,49,,0.11050729,34
4.1457596,67,,0.12278587,34
4.560335,81,,0.13506447,50
4.974911,98,,0.14734305,54
5.3894873,93,,0.15962164,65
5.804063,129,,0.17190023,88
6.218639,159,,0.18417881,82
6.633215,175,,0.1964574,98
7.047791,170,,0.20873599,128
7.462367,194,,0.22101457,139
7.8769426,234,,0.23329316,138
8.291519,214,,0.24557175,131
8.706095,202,,0.25785035,144
9.12067,213,,0.27012894,160
9.535247,226,,0.28240752,162
9.949822,217,,0.2946861,185
10.364398,201,,0.3069647,174
10.778975,189,,0.31924328,181
11.19355,189,,0.33152187,148
11.608126,175,,0.34380046,179
12.022702,172,,0.35607904,166
12.437278,146,,0.36835763,168
12.851854,121,,0.38063622,156
13.26643,139,,0.3929148,177
13.6810055,116,,0.4051934,143
14.095582,99,,0.41747198,133
14.510158,98,,0.42975056,142
14.924734,82,,0.44202915,137
15.33931,67,,0.45430773,119
15.753885,56,,0.46658632,122
16.16846,56,,0.4788649,103
16.583038,46,,0.4911435,100
16.997614,49,,0.5034221,85
17.41219,39,,0.5157007,90
17.826765,35,,0.52797925,71
18.24134,38,,0.5402579,66
18.655916,33,,0.5525364,66
19.070494,21,,0.56481504,77
19.48507,21,,0.5770936,41
19.899645,12,,0.5893722,42
20.31422,14,,0.6016508,30
20.728796,16,,0.6139294,35
21.143373,6,,0.62620795,20
21.55795,11,,0.63848656,35
21.972525,10,,0.6507651,22
22.3871,12,,0.66304374,18
22.801676,5,,0.6753223,19
23.216251,5,,0.6876009,9
23.630829,2,,0.69987947,16
24.045404,4,,0.7121581,18
24.45998,6,,0.72443664,11
24.874556,4,,0.73671526,11
25.289131,5,,0.7489938,13
25.703709,5,,0.76127243,13
26.118284,3,,0.773551,11
26.53286,0,,0.7858296,9
26.947435,5,,0.7981082,9
27.362011,3,,0.8103868,5
27.776588,4,,0.8226654,3
28.191164,1,,0.83494395,6
28.60574,3,,0.84722257,5
29.020315,0,,0.8595011,6
29.43489,0,,0.87177974,2
29.849468,0,,0.8840583,5
30.264044,0,,0.8963369,2
30.67862,0,,0.90861547,2
31.093195,0,,0.9208941,2
31.50777,0,,0.93317264,2
31.922346,0,,0.94545126,3
32.33692,0,,0.9577298,1
32.7515,1,,0.97000843,3
33.166077,1,,0.982287,1
33.58065,0,,0.9945656,0
33.995228,0,,1.0068442,0
34.4098,1,,1.0191227,1
34.82438,0,,1.0314014,1
35.238953,0,,1.04368,2
35.65353,0,,1.0559585,1
36.068108,0,,1.0682371,1
36.48268,0,,1.0805157,0
36.89726,1,,1.0927943,1
37.311832,0,,1.1050729,1
37.72641,0,,1.1173514,1
38.140987,0,,1.1296301,0
38.55556,0,,1.1419086,0
38.97014,0,,1.1541872,0
39.384712,0,,1.1664658,0
39.79929,0,,1.1787444,0
40.213867,1,,1.191023,0
40.62844,0,,1.2033015,0
41.04302,0,,1.2155802,1
41.457592,1,,1.2278588,1
