0.0,1,,0.0,1
0.02850886,5,,0.003426439,0
0.05701772,2,,0.006852878,0
0.085526586,10,,0.010279316,0
0.11403544,7,,0.013705756,2
0.1425443,9,,0.017132195,0
0.17105317,18,,0.020558633,0
0.19956203,27,,0.023985073,1
0.22807088,41,,0.027411511,0
0.25657976,43,,0.03083795,1
0.2850886,44,,0.03426439,0
0.31359747,81,,0.03769083,0
0.34210634,92,,0.041117266,2
0.37061518,104,,0.044543706,1
0.39912406,118,,0.047970146,0
0.4276329,127,,0.051396582,0
0.45614177,163,,0.054823022,2
0.48465064,141,,0.058249462,2
0.5131595,174,,0.0616759,0
0.54166836,166,,0.06510234,1
0.5701772,214,,0.06852878,1
0.5986861,199,,0.07195522,3
0.62719494,227,,0.07538166,2
0.6557038,209,,0.07880809,3
0.6842127,228,,0.08223453,3
0.7127215,219,,0.08566097,4
0.74123037,180,,0.08908741,5
0.7697392,198,,0.09251385,3
0.7982481,225,,0.09594029,10
0.82675695,179,,0.099366724,9
0.8552658,150,,0.102793165,3
0.8837747,168,,0.106219605,3
0.91228354,132,,0.109646045,7
0.9407924,131,,0.113072485,13
0.9693013,108,,0.116498925,12
0.9978101,117,,0.119925365,15
1.026319,99,,0.1233518,18
1.0548278,81,,0.12677824,14
1.0833367,86,,0.13020468,23
1.1118456,58,,0.13363111,13
1.1403544,53,,0.13705756,24
1.1688633,52,,0.14048399,24
1.1973722,45,,0.14391044,33
1.225881,33,,0.14733687,41
1.2543899,30,,0.15076332,42
1.2828988,37,,0.15418975,28
1.3114076,26,,0.15761618,46
1.3399165,31,,0.16104263,40
1.3684254,12,,0.16446906,43
1.3969342,4,,0.16789551,50
1.425443,16,,0.17132194,55
1.4539518,11,,0.17474839,54
1.4824607,11,,0.17817482,74
1.5109696,8,,0.18160126,66
1.5394784,6,,0.1850277,69
1.5679873,5,,0.18845414,87
1.5964962,6,,0.19188058,92
1.625005,4,,0.19530702,106
1.6535139,5,,0.19873345,123
1.6820228,3,,0.2021599,132
1.7105316,3,,0.20558633,118
1.7390405,1,,0.20901278,124
1.7675494,2,,0.21243921,166
1.7960582,5,,0.21586566,170
1.8245671,0,,0.21929209,175
1.853076,2,,0.22271852,160
1.8815848,2,,0.22614497,146
1.9100937,1,,0.2295714,154
1.9386026,1,,0.23299785,147
1.9671113,0,,0.23642428,181
1.9956203,1,,0.23985073,183
2.0241292,1,,0.24327716,185
2.052638,0,,0.2467036,177
2.0811467,0,,0.25013003,169
2.1096556,0,,0.2535565,159
2.1381645,0,,0.25698292,159
2.1666734,0,,0.26040936,135
2.1951823,1,,0.2638358,129
2.2236912,0,,0.26726222,111
2.2522,0,,0.27068868,86
2.2807088,0,,0.27411512,96
2.3092177,0,,0.27754155,64
2.3377266,0,,0.28096798,59
2.3662355,0,,0.28439444,67
2.3947444,0,,0.28782088,52
2.423253,0,,0.2912473,53
2.451762,0,,0.29467374,32
2.4802709,0,,0.29810017,33
2.5087798,0,,0.30152664,23
2.5372887,0,,0.30495307,19
2.5657976,0,,0.3083795,20
2.5943062,0,,0.31180593,12
2.6228151,0,,0.31523237,4
2.651324,0,,0.31865883,8
2.679833,0,,0.32208526,7
2.7083418,0,,0.3255117,2
2.7368507,0,,0.32893813,4
2.7653594,0,,0.33236456,2
2.7938683,0,,0.33579102,0
2.8223772,0,,0.33921745,1
2.850886,1,,0.3426439,2
